,GAME_ID,TEAM_ID_A,TEAM_NAME_A,TEAM_ABBREVIATION_A,TEAM_CITY_A,MIN_A,E_OFF_RATING_A,OFF_RATING_A,E_DEF_RATING_A,DEF_RATING_A,E_NET_RATING_A,NET_RATING_A,AST_PCT_A,AST_TOV_A,AST_RATIO_A,OREB_PCT_A,DREB_PCT_A,REB_PCT_A,E_TM_TOV_PCT_A,TM_TOV_PCT_A,EFG_PCT_A,TS_PCT_A,USG_PCT_A,E_USG_PCT_A,E_PACE_A,PACE_A,PACE_PER40_A,POSS_A,PIE_A,TEAM_ID_B,TEAM_NAME_B,TEAM_ABBREVIATION_B,TEAM_CITY_B,MIN_B,E_OFF_RATING_B,OFF_RATING_B,E_DEF_RATING_B,DEF_RATING_B,E_NET_RATING_B,NET_RATING_B,AST_PCT_B,AST_TOV_B,AST_RATIO_B,OREB_PCT_B,DREB_PCT_B,REB_PCT_B,E_TM_TOV_PCT_B,TM_TOV_PCT_B,EFG_PCT_B,TS_PCT_B,USG_PCT_B,E_USG_PCT_B,E_PACE_B,PACE_B,PACE_PER40_B,POSS_B,PIE_B,Unnamed: 0.1
1015,22200508,1610612737,Hawks,ATL,Atlanta,240:00,112.0,108.6,117.4,122.9,-5.4,-14.3,0.65,2.89,19.0,0.173,0.729,0.44,8.844,8.6,0.517,0.56,1.0,0.202,105.82,105.0,87.5,105,0.437,1610612754,Pacers,IND,Indiana,240:00,117.4,122.9,112.0,108.6,5.4,14.3,0.596,2.15,19.3,0.271,0.827,0.56,11.831,12.4,0.582,0.621,1.0,0.193,105.82,105.0,87.5,105,0.563,777.0
1016,22200509,1610612761,Raptors,TOR,Toronto,240:00,116.0,115.3,125.1,126.5,-9.1,-11.2,0.558,2.0,18.3,0.267,0.62,0.453,12.315,12.2,0.548,0.592,1.0,0.201,98.28,98.0,81.67,98,0.467,1610612746,Clippers,LAC,LA,240:00,125.1,126.5,116.0,115.3,9.1,11.2,0.6,2.45,19.1,0.38,0.733,0.547,11.098,11.2,0.565,0.601,1.0,0.198,98.28,98.0,81.67,98,0.533,778.0
1017,22200509,1610612746,Clippers,LAC,LA,240:00,125.1,126.5,116.0,115.3,9.1,11.2,0.6,2.45,19.1,0.38,0.733,0.547,11.098,11.2,0.565,0.601,1.0,0.198,98.28,98.0,81.67,98,0.533,1610612761,Raptors,TOR,Toronto,240:00,116.0,115.3,125.1,126.5,-9.1,-11.2,0.558,2.0,18.3,0.267,0.62,0.453,12.315,12.2,0.548,0.592,1.0,0.201,98.28,98.0,81.67,98,0.467,779.0
1018,22200510,1610612756,Suns,PHX,Phoenix,240:00,119.0,122.5,101.9,103.8,17.1,18.7,0.605,1.18,17.8,0.404,0.667,0.548,20.952,21.6,0.592,0.638,1.0,0.195,105.48,103.0,85.83,102,0.606,1610612763,Grizzlies,MEM,Memphis,240:00,101.9,103.8,119.0,122.5,-17.1,-18.7,0.5,1.2,13.0,0.333,0.596,0.452,14.156,14.4,0.44,0.51,1.0,0.195,105.48,103.0,85.83,104,0.394,780.0
1019,22200510,1610612763,Grizzlies,MEM,Memphis,240:00,101.9,103.8,119.0,122.5,-17.1,-18.7,0.5,1.2,13.0,0.333,0.596,0.452,14.156,14.4,0.44,0.51,1.0,0.195,105.48,103.0,85.83,104,0.394,1610612756,Suns,PHX,Phoenix,240:00,119.0,122.5,101.9,103.8,17.1,18.7,0.605,1.18,17.8,0.404,0.667,0.548,20.952,21.6,0.592,0.638,1.0,0.195,105.48,103.0,85.83,102,0.606,781.0
1020,22200511,1610612759,Spurs,SAS,San Antonio,240:00,109.4,114.0,129.2,131.3,-19.7,-17.3,0.435,1.33,14.3,0.418,0.651,0.52,14.401,15.0,0.515,0.542,1.0,0.198,102.4,99.5,82.92,100,0.4,1610612760,Thunder,OKC,Oklahoma City,240:00,129.2,131.3,109.4,114.0,19.7,17.3,0.543,1.79,18.0,0.349,0.582,0.48,13.911,14.1,0.61,0.652,1.0,0.195,102.4,99.5,82.92,99,0.6,782.0
1021,22200511,1610612760,Thunder,OKC,Oklahoma City,240:00,129.2,131.3,109.4,114.0,19.7,17.3,0.543,1.79,18.0,0.349,0.582,0.48,13.911,14.1,0.61,0.652,1.0,0.195,102.4,99.5,82.92,99,0.6,1610612759,Spurs,SAS,San Antonio,240:00,109.4,114.0,129.2,131.3,-19.7,-17.3,0.435,1.33,14.3,0.418,0.651,0.52,14.401,15.0,0.515,0.542,1.0,0.198,102.4,99.5,82.92,100,0.4,783.0
1022,22200512,1610612752,Knicks,NYK,New York,265:00,113.6,115.2,118.3,120.0,-4.7,-4.8,0.6,2.7,17.9,0.333,0.8,0.54,9.384,9.5,0.515,0.533,1.0,0.197,96.49,95.09,79.25,105,0.48,1610612742,Mavericks,DAL,Dallas,265:00,118.3,120.0,113.6,115.2,4.7,4.8,0.455,2.22,15.0,0.2,0.667,0.46,8.449,8.6,0.561,0.603,1.0,0.199,96.49,95.09,79.25,105,0.52,784.0
1023,22200512,1610612742,Mavericks,DAL,Dallas,265:00,118.3,120.0,113.6,115.2,4.7,4.8,0.455,2.22,15.0,0.2,0.667,0.46,8.449,8.6,0.561,0.603,1.0,0.199,96.49,95.09,79.25,105,0.52,1610612752,Knicks,NYK,New York,265:00,113.6,115.2,118.3,120.0,-4.7,-4.8,0.6,2.7,17.9,0.333,0.8,0.54,9.384,9.5,0.515,0.533,1.0,0.197,96.49,95.09,79.25,105,0.48,785.0
1024,22200513,1610612744,Warriors,GSW,Golden State,240:00,99.5,103.8,97.2,100.0,2.3,3.8,0.756,2.21,20.6,0.236,0.764,0.5,12.663,13.2,0.474,0.521,1.0,0.194,109.28,105.5,87.92,106,0.529,1610612766,Hornets,CHA,Charlotte,240:00,97.2,100.0,99.5,103.8,-2.3,-3.8,0.579,1.57,15.8,0.236,0.764,0.5,12.963,13.3,0.467,0.51,1.0,0.197,109.28,105.5,87.92,105,0.471,786.0
1025,22200513,1610612766,Hornets,CHA,Charlotte,240:00,97.2,100.0,99.5,103.8,-2.3,-3.8,0.579,1.57,15.8,0.236,0.764,0.5,12.963,13.3,0.467,0.51,1.0,0.197,109.28,105.5,87.92,105,0.471,1610612744,Warriors,GSW,Golden State,240:00,99.5,103.8,97.2,100.0,2.3,3.8,0.756,2.21,20.6,0.236,0.764,0.5,12.663,13.2,0.474,0.521,1.0,0.194,109.28,105.5,87.92,106,0.529,787.0
1026,22200514,1610612758,Kings,SAC,Sacramento,240:00,107.8,107.1,115.0,114.1,-7.3,-7.1,0.5,1.25,15.8,0.209,0.739,0.483,16.267,16.2,0.549,0.587,1.0,0.199,98.3,99.0,82.5,99,0.439,1610612743,Nuggets,DEN,Denver,240:00,115.0,114.1,107.8,107.1,7.3,7.1,0.829,2.62,23.9,0.261,0.791,0.517,13.233,13.1,0.552,0.593,1.0,0.2,98.3,99.0,82.5,99,0.561,788.0
1027,22200514,1610612743,Nuggets,DEN,Denver,240:00,115.0,114.1,107.8,107.1,7.3,7.1,0.829,2.62,23.9,0.261,0.791,0.517,13.233,13.1,0.552,0.593,1.0,0.2,98.3,99.0,82.5,99,0.561,1610612758,Kings,SAC,Sacramento,240:00,107.8,107.1,115.0,114.1,-7.3,-7.1,0.5,1.25,15.8,0.209,0.739,0.483,16.267,16.2,0.549,0.587,1.0,0.199,98.3,99.0,82.5,99,0.439,789.0
1028,22200515,1610612753,Magic,ORL,Orlando,240:00,103.1,102.0,121.5,122.2,-18.4,-20.2,0.686,1.85,17.5,0.296,0.708,0.49,13.271,13.1,0.441,0.505,1.0,0.198,98.78,99.0,82.5,99,0.411,1610612765,Pistons,DET,Detroit,240:00,121.5,122.2,103.1,102.0,18.4,20.2,0.694,1.92,18.4,0.292,0.704,0.51,13.052,13.1,0.563,0.62,1.0,0.197,98.78,99.0,82.5,99,0.589,790.0
1029,22200515,1610612765,Pistons,DET,Detroit,240:00,121.5,122.2,103.1,102.0,18.4,20.2,0.694,1.92,18.4,0.292,0.704,0.51,13.052,13.1,0.563,0.62,1.0,0.197,98.78,99.0,82.5,99,0.589,1610612753,Magic,ORL,Orlando,240:00,103.1,102.0,121.5,122.2,-18.4,-20.2,0.686,1.85,17.5,0.296,0.708,0.49,13.271,13.1,0.441,0.505,1.0,0.198,98.78,99.0,82.5,99,0.411,791.0
1030,22200516,1610612764,Wizards,WAS,Washington,240:00,133.2,138.0,108.5,112.1,24.8,26.0,0.574,2.08,20.1,0.444,0.686,0.586,13.638,14.1,0.622,0.673,1.0,0.194,94.68,91.5,76.25,92,0.646,1610612756,Suns,PHX,Phoenix,240:00,108.5,112.1,133.2,138.0,-24.8,-26.0,0.641,2.27,19.2,0.314,0.556,0.414,11.697,12.1,0.523,0.542,1.0,0.202,94.68,91.5,76.25,91,0.354,792.0
1031,22200516,1610612756,Suns,PHX,Phoenix,240:00,108.5,112.1,133.2,138.0,-24.8,-26.0,0.641,2.27,19.2,0.314,0.556,0.414,11.697,12.1,0.523,0.542,1.0,0.202,94.68,91.5,76.25,91,0.354,1610612764,Wizards,WAS,Washington,240:00,133.2,138.0,108.5,112.1,24.8,26.0,0.574,2.08,20.1,0.444,0.686,0.586,13.638,14.1,0.622,0.673,1.0,0.194,94.68,91.5,76.25,92,0.646,793.0
1032,22200517,1610612751,Nets,BKN,Brooklyn,240:00,110.8,112.5,107.3,110.3,3.4,2.2,0.524,1.83,17.7,0.14,0.729,0.48,12.31,12.5,0.566,0.597,1.0,0.197,98.58,96.5,80.42,96,0.521,1610612737,Hawks,ATL,Atlanta,240:00,107.3,110.3,110.8,112.5,-3.4,-2.2,0.524,5.5,16.6,0.271,0.86,0.52,4.013,4.1,0.474,0.501,1.0,0.197,98.58,96.5,80.42,97,0.479,794.0
1033,22200517,1610612737,Hawks,ATL,Atlanta,240:00,107.3,110.3,110.8,112.5,-3.4,-2.2,0.524,5.5,16.6,0.271,0.86,0.52,4.013,4.1,0.474,0.501,1.0,0.197,98.58,96.5,80.42,97,0.479,1610612751,Nets,BKN,Brooklyn,240:00,110.8,112.5,107.3,110.3,3.4,2.2,0.524,1.83,17.7,0.14,0.729,0.48,12.31,12.5,0.566,0.597,1.0,0.197,98.58,96.5,80.42,96,0.521,795.0
1034,22200518,1610612748,Heat,MIA,Miami,240:00,117.8,117.9,96.5,105.4,21.4,12.5,0.455,3.33,16.0,0.28,0.667,0.457,6.313,6.3,0.538,0.565,1.0,0.198,98.32,94.0,78.33,95,0.571,1610612747,Lakers,LAL,Los Angeles,240:00,96.5,105.4,117.8,117.9,-21.4,-12.5,0.676,0.96,18.6,0.333,0.72,0.543,25.591,28.0,0.565,0.586,1.0,0.192,98.32,94.0,78.33,93,0.429,796.0
1035,22200518,1610612747,Lakers,LAL,Los Angeles,240:00,96.5,105.4,117.8,117.9,-21.4,-12.5,0.676,0.96,18.6,0.333,0.72,0.543,25.591,28.0,0.565,0.586,1.0,0.192,98.32,94.0,78.33,93,0.429,1610612748,Heat,MIA,Miami,240:00,117.8,117.9,96.5,105.4,21.4,12.5,0.455,3.33,16.0,0.28,0.667,0.457,6.313,6.3,0.538,0.565,1.0,0.198,98.32,94.0,78.33,95,0.571,797.0
1036,22200519,1610612749,Bucks,MIL,Milwaukee,265:00,97.3,101.8,106.1,106.3,-8.7,-4.4,0.439,1.29,11.5,0.342,0.774,0.519,12.061,12.6,0.414,0.455,1.0,0.197,103.37,100.98,84.15,111,0.417,1610612741,Bulls,CHI,Chicago,265:00,106.1,106.3,97.3,101.8,8.7,4.4,0.5,1.5,15.0,0.226,0.658,0.481,12.478,12.5,0.505,0.566,1.0,0.198,103.37,100.98,84.15,112,0.583,798.0
1037,22200519,1610612741,Bulls,CHI,Chicago,265:00,106.1,106.3,97.3,101.8,8.7,4.4,0.5,1.5,15.0,0.226,0.658,0.481,12.478,12.5,0.505,0.566,1.0,0.198,103.37,100.98,84.15,112,0.583,1610612749,Bucks,MIL,Milwaukee,265:00,97.3,101.8,106.1,106.3,-8.7,-4.4,0.439,1.29,11.5,0.342,0.774,0.519,12.061,12.6,0.414,0.455,1.0,0.197,103.37,100.98,84.15,111,0.417,799.0
1038,22200520,1610612740,Pelicans,NOP,New Orleans,240:00,112.3,119.0,114.5,116.8,-2.1,2.2,0.564,1.47,16.1,0.277,0.822,0.543,14.162,15.0,0.549,0.595,1.0,0.19,104.5,100.5,83.75,100,0.508,1610612750,Timberwolves,MIN,Minnesota,240:00,114.5,116.8,112.3,119.0,2.1,-2.2,0.429,1.64,14.3,0.178,0.723,0.457,10.671,10.9,0.566,0.608,1.0,0.196,104.5,100.5,83.75,101,0.492,800.0
1039,22200520,1610612750,Timberwolves,MIN,Minnesota,240:00,114.5,116.8,112.3,119.0,2.1,-2.2,0.429,1.64,14.3,0.178,0.723,0.457,10.671,10.9,0.566,0.608,1.0,0.196,104.5,100.5,83.75,101,0.492,1610612740,Pelicans,NOP,New Orleans,240:00,112.3,119.0,114.5,116.8,-2.1,2.2,0.564,1.47,16.1,0.277,0.822,0.543,14.162,15.0,0.549,0.595,1.0,0.19,104.5,100.5,83.75,100,0.508,801.0
1040,22200521,1610612762,Jazz,UTA,Utah,240:00,102.5,103.9,109.9,107.7,-7.5,-3.8,0.703,2.17,18.5,0.224,0.792,0.495,11.49,11.7,0.489,0.522,1.0,0.201,103.16,103.5,86.25,103,0.485,1610612744,Warriors,GSW,Golden State,240:00,109.9,107.7,102.5,103.9,7.5,3.8,0.595,1.69,16.4,0.208,0.776,0.505,12.76,12.5,0.517,0.566,1.0,0.198,103.16,103.5,86.25,104,0.515,802.0
1041,22200521,1610612744,Warriors,GSW,Golden State,240:00,109.9,107.7,102.5,103.9,7.5,3.8,0.595,1.69,16.4,0.208,0.776,0.505,12.76,12.5,0.517,0.566,1.0,0.198,103.16,103.5,86.25,104,0.515,1610612762,Jazz,UTA,Utah,240:00,102.5,103.9,109.9,107.7,-7.5,-3.8,0.703,2.17,18.5,0.224,0.792,0.495,11.49,11.7,0.489,0.522,1.0,0.201,103.16,103.5,86.25,103,0.485,803.0
1042,22200522,1610612758,Kings,SAC,Sacramento,240:00,125.7,127.0,123.6,126.0,2.1,1.0,0.681,2.67,22.2,0.333,0.694,0.494,11.881,12.0,0.607,0.635,1.0,0.202,101.46,100.0,83.33,100,0.508,1610612743,Nuggets,DEN,Denver,240:00,123.6,126.0,125.7,127.0,-2.1,-1.0,0.633,1.94,22.2,0.306,0.667,0.506,15.699,16.0,0.647,0.678,1.0,0.2,101.46,100.0,83.33,100,0.492,804.0
1043,22200522,1610612743,Nuggets,DEN,Denver,240:00,123.6,126.0,125.7,127.0,-2.1,-1.0,0.633,1.94,22.2,0.306,0.667,0.506,15.699,16.0,0.647,0.678,1.0,0.2,101.46,100.0,83.33,100,0.492,1610612758,Kings,SAC,Sacramento,240:00,125.7,127.0,123.6,126.0,2.1,1.0,0.681,2.67,22.2,0.333,0.694,0.494,11.881,12.0,0.607,0.635,1.0,0.202,101.46,100.0,83.33,100,0.508,805.0
1044,22200523,1610612760,Thunder,OKC,Oklahoma City,240:00,103.4,109.7,117.8,116.3,-14.3,-6.6,0.357,1.25,11.1,0.305,0.705,0.476,10.985,11.7,0.48,0.522,1.0,0.2,106.0,103.5,86.25,103,0.362,1610612766,Hornets,CHA,Charlotte,240:00,117.8,116.3,103.4,109.7,14.3,6.6,0.717,1.83,22.3,0.295,0.695,0.524,17.517,17.3,0.607,0.625,1.0,0.197,106.0,103.5,86.25,104,0.638,806.0
1045,22200523,1610612766,Hornets,CHA,Charlotte,240:00,117.8,116.3,103.4,109.7,14.3,6.6,0.717,1.83,22.3,0.295,0.695,0.524,17.517,17.3,0.607,0.625,1.0,0.197,106.0,103.5,86.25,104,0.638,1610612760,Thunder,OKC,Oklahoma City,240:00,103.4,109.7,117.8,116.3,-14.3,-6.6,0.357,1.25,11.1,0.305,0.705,0.476,10.985,11.7,0.48,0.522,1.0,0.2,106.0,103.5,86.25,103,0.362,807.0
1046,22200524,1610612754,Pacers,IND,Indiana,240:00,136.0,136.4,127.5,128.6,8.5,7.8,0.583,3.11,21.3,0.162,0.625,0.424,9.069,9.1,0.676,0.716,1.0,0.198,99.02,98.5,82.08,99,0.536,1610612739,Cavaliers,CLE,Cleveland,240:00,127.5,128.6,136.0,136.4,-8.5,-7.8,0.58,2.64,20.0,0.375,0.838,0.576,11.134,11.2,0.583,0.601,1.0,0.197,99.02,98.5,82.08,98,0.464,808.0
1047,22200524,1610612739,Cavaliers,CLE,Cleveland,240:00,127.5,128.6,136.0,136.4,-8.5,-7.8,0.58,2.64,20.0,0.375,0.838,0.576,11.134,11.2,0.583,0.601,1.0,0.197,99.02,98.5,82.08,98,0.464,1610612754,Pacers,IND,Indiana,240:00,136.0,136.4,127.5,128.6,8.5,7.8,0.583,3.11,21.3,0.162,0.625,0.424,9.069,9.1,0.676,0.716,1.0,0.198,99.02,98.5,82.08,99,0.536,809.0
1048,22200525,1610612746,Clippers,LAC,LA,240:00,109.8,110.0,114.1,116.0,-4.3,-6.0,0.605,2.0,19.4,0.2,0.72,0.46,12.979,13.0,0.567,0.578,1.0,0.198,100.92,100.0,83.33,100,0.47,1610612738,Celtics,BOS,Boston,240:00,114.1,116.0,109.8,110.0,4.3,6.0,0.5,1.83,16.3,0.28,0.8,0.54,11.802,12.0,0.544,0.576,1.0,0.197,100.92,100.0,83.33,100,0.53,810.0
1049,22200525,1610612738,Celtics,BOS,Boston,240:00,114.1,116.0,109.8,110.0,4.3,6.0,0.5,1.83,16.3,0.28,0.8,0.54,11.802,12.0,0.544,0.576,1.0,0.197,100.92,100.0,83.33,100,0.53,1610612746,Clippers,LAC,LA,240:00,109.8,110.0,114.1,116.0,-4.3,-6.0,0.605,2.0,19.4,0.2,0.72,0.46,12.979,13.0,0.567,0.578,1.0,0.198,100.92,100.0,83.33,100,0.47,811.0
1050,22200526,1610612761,Raptors,TOR,Toronto,240:00,108.7,109.3,118.8,124.0,-10.2,-14.7,0.538,2.63,15.5,0.328,0.6,0.45,8.2,8.2,0.458,0.497,1.0,0.199,98.86,96.5,80.42,97,0.427,1610612763,Grizzlies,MEM,Memphis,240:00,118.8,124.0,108.7,109.3,10.2,14.7,0.771,2.31,24.0,0.4,0.672,0.55,15.974,16.7,0.574,0.588,1.0,0.195,98.86,96.5,80.42,96,0.573,812.0
1051,22200526,1610612763,Grizzlies,MEM,Memphis,240:00,118.8,124.0,108.7,109.3,10.2,14.7,0.771,2.31,24.0,0.4,0.672,0.55,15.974,16.7,0.574,0.588,1.0,0.195,98.86,96.5,80.42,96,0.573,1610612761,Raptors,TOR,Toronto,240:00,108.7,109.3,118.8,124.0,-10.2,-14.7,0.538,2.63,15.5,0.328,0.6,0.45,8.2,8.2,0.458,0.497,1.0,0.199,98.86,96.5,80.42,97,0.427,813.0
1052,22200527,1610612759,Spurs,SAS,San Antonio,240:00,122.3,123.2,111.0,116.2,11.3,7.1,0.556,1.92,18.0,0.4,0.655,0.54,13.031,13.1,0.574,0.605,1.0,0.199,101.7,99.0,82.5,99,0.573,1610612752,Knicks,NYK,New York,240:00,111.0,116.2,122.3,123.2,-11.3,-7.1,0.526,1.54,14.6,0.345,0.6,0.46,12.543,13.1,0.506,0.555,1.0,0.197,101.7,99.0,82.5,99,0.427,814.0
1053,22200527,1610612752,Knicks,NYK,New York,240:00,111.0,116.2,122.3,123.2,-11.3,-7.1,0.526,1.54,14.6,0.345,0.6,0.46,12.543,13.1,0.506,0.555,1.0,0.197,101.7,99.0,82.5,99,0.427,1610612759,Spurs,SAS,San Antonio,240:00,122.3,123.2,111.0,116.2,11.3,7.1,0.556,1.92,18.0,0.4,0.655,0.54,13.031,13.1,0.574,0.605,1.0,0.199,101.7,99.0,82.5,99,0.573,815.0
1054,22200528,1610612745,Rockets,HOU,Houston,240:00,110.4,112.9,122.9,126.5,-12.5,-13.6,0.553,1.62,15.4,0.281,0.796,0.519,12.587,12.9,0.512,0.557,1.0,0.2,104.14,101.5,84.58,101,0.412,1610612742,Mavericks,DAL,Dallas,240:00,122.9,126.5,110.4,112.9,12.5,13.6,0.638,3.33,21.3,0.204,0.719,0.481,8.571,8.8,0.615,0.632,1.0,0.196,104.14,101.5,84.58,102,0.588,816.0
1055,22200528,1610612742,Mavericks,DAL,Dallas,240:00,122.9,126.5,110.4,112.9,12.5,13.6,0.638,3.33,21.3,0.204,0.719,0.481,8.571,8.8,0.615,0.632,1.0,0.196,104.14,101.5,84.58,102,0.588,1610612745,Rockets,HOU,Houston,240:00,110.4,112.9,122.9,126.5,-12.5,-13.6,0.553,1.62,15.4,0.281,0.796,0.519,12.587,12.9,0.512,0.557,1.0,0.2,104.14,101.5,84.58,101,0.412,817.0
1056,22200529,1610612764,Wizards,WAS,Washington,240:00,110.2,111.2,90.9,93.5,19.3,17.8,0.786,1.27,22.8,0.167,0.806,0.571,24.074,24.3,0.66,0.692,1.0,0.198,109.02,107.0,89.17,107,0.644,1610612753,Magic,ORL,Orlando,240:00,90.9,93.5,110.2,111.2,-19.3,-17.8,0.571,2.18,16.9,0.194,0.833,0.429,9.996,10.3,0.445,0.467,1.0,0.198,109.02,107.0,89.17,107,0.356,818.0
1057,22200529,1610612753,Magic,ORL,Orlando,240:00,90.9,93.5,110.2,111.2,-19.3,-17.8,0.571,2.18,16.9,0.194,0.833,0.429,9.996,10.3,0.445,0.467,1.0,0.198,109.02,107.0,89.17,107,0.356,1610612764,Wizards,WAS,Washington,240:00,110.2,111.2,90.9,93.5,19.3,17.8,0.786,1.27,22.8,0.167,0.806,0.571,24.074,24.3,0.66,0.692,1.0,0.198,109.02,107.0,89.17,107,0.644,819.0
1058,22200530,1610612747,Lakers,LAL,Los Angeles,240:00,120.5,122.6,112.2,115.2,8.2,7.4,0.654,2.13,22.1,0.333,0.754,0.569,14.826,15.1,0.594,0.625,1.0,0.197,107.86,105.5,87.92,106,0.594,1610612737,Hawks,ATL,Atlanta,240:00,112.2,115.2,120.5,122.6,-8.2,-7.4,0.458,2.2,15.5,0.246,0.667,0.431,9.276,9.5,0.53,0.551,1.0,0.197,107.86,105.5,87.92,105,0.406,820.0
1059,22200530,1610612737,Hawks,ATL,Atlanta,240:00,112.2,115.2,120.5,122.6,-8.2,-7.4,0.458,2.2,15.5,0.246,0.667,0.431,9.276,9.5,0.53,0.551,1.0,0.197,107.86,105.5,87.92,105,0.406,1610612747,Lakers,LAL,Los Angeles,240:00,120.5,122.6,112.2,115.2,8.2,7.4,0.654,2.13,22.1,0.333,0.754,0.569,14.826,15.1,0.594,0.625,1.0,0.197,107.86,105.5,87.92,106,0.594,821.0
1060,22200531,1610612761,Raptors,TOR,Toronto,240:00,117.2,116.5,104.9,107.2,12.2,9.3,0.5,1.67,16.1,0.209,0.649,0.413,12.443,12.4,0.562,0.611,1.0,0.199,97.78,97.0,80.83,97,0.515,1610612756,Suns,PHX,Phoenix,240:00,104.9,107.2,117.2,116.5,-12.2,-9.3,0.743,0.96,19.4,0.351,0.791,0.588,27.24,27.8,0.592,0.641,1.0,0.196,97.78,97.0,80.83,97,0.485,822.0
1061,22200531,1610612756,Suns,PHX,Phoenix,240:00,104.9,107.2,117.2,116.5,-12.2,-9.3,0.743,0.96,19.4,0.351,0.791,0.588,27.24,27.8,0.592,0.641,1.0,0.196,97.78,97.0,80.83,97,0.485,1610612761,Raptors,TOR,Toronto,240:00,117.2,116.5,104.9,107.2,12.2,9.3,0.5,1.67,16.1,0.209,0.649,0.413,12.443,12.4,0.562,0.611,1.0,0.199,97.78,97.0,80.83,97,0.515,823.0
1062,22200532,1610612765,Pistons,DET,Detroit,240:00,118.5,121.6,131.2,136.1,-12.7,-14.4,0.683,1.75,19.9,0.375,0.615,0.483,16.071,16.5,0.576,0.611,1.0,0.197,100.08,97.0,80.83,97,0.451,1610612741,Bulls,CHI,Chicago,240:00,131.2,136.1,118.5,121.6,12.7,14.4,0.396,1.5,15.7,0.385,0.625,0.517,13.917,14.4,0.641,0.669,1.0,0.194,100.08,97.0,80.83,97,0.549,824.0
1063,22200532,1610612741,Bulls,CHI,Chicago,240:00,131.2,136.1,118.5,121.6,12.7,14.4,0.396,1.5,15.7,0.385,0.625,0.517,13.917,14.4,0.641,0.669,1.0,0.194,100.08,97.0,80.83,97,0.549,1610612765,Pistons,DET,Detroit,240:00,118.5,121.6,131.2,136.1,-12.7,-14.4,0.683,1.75,19.9,0.375,0.615,0.483,16.071,16.5,0.576,0.611,1.0,0.197,100.08,97.0,80.83,97,0.451,825.0
1064,22200533,1610612750,Timberwolves,MIN,Minnesota,240:00,105.6,106.5,113.3,115.0,-7.7,-8.4,0.45,2.25,13.5,0.153,0.574,0.354,7.41,7.5,0.478,0.533,1.0,0.197,108.24,107.0,89.17,107,0.426,1610612749,Bucks,MIL,Milwaukee,240:00,113.3,115.0,105.6,106.5,7.7,8.4,0.581,1.19,16.3,0.426,0.847,0.646,19.351,19.6,0.538,0.572,1.0,0.198,108.24,107.0,89.17,107,0.574,826.0
1065,22200533,1610612749,Bucks,MIL,Milwaukee,240:00,113.3,115.0,105.6,106.5,7.7,8.4,0.581,1.19,16.3,0.426,0.847,0.646,19.351,19.6,0.538,0.572,1.0,0.198,108.24,107.0,89.17,107,0.574,1610612750,Timberwolves,MIN,Minnesota,240:00,105.6,106.5,113.3,115.0,-7.7,-8.4,0.45,2.25,13.5,0.153,0.574,0.354,7.41,7.5,0.478,0.533,1.0,0.197,108.24,107.0,89.17,107,0.426,827.0
1066,22200534,1610612755,76ers,PHI,Philadelphia,240:00,115.2,119.6,123.5,129.6,-8.3,-10.0,0.667,1.47,21.3,0.171,0.698,0.462,18.872,19.6,0.653,0.685,1.0,0.195,101.76,97.5,81.25,97,0.474,1610612740,Pelicans,NOP,New Orleans,240:00,123.5,129.6,115.2,119.6,8.3,10.0,0.442,1.36,14.7,0.302,0.829,0.538,13.613,14.3,0.631,0.663,1.0,0.191,101.76,97.5,81.25,98,0.526,828.0
1067,22200534,1610612740,Pelicans,NOP,New Orleans,240:00,123.5,129.6,115.2,119.6,8.3,10.0,0.442,1.36,14.7,0.302,0.829,0.538,13.613,14.3,0.631,0.663,1.0,0.191,101.76,97.5,81.25,98,0.526,1610612755,76ers,PHI,Philadelphia,240:00,115.2,119.6,123.5,129.6,-8.3,-10.0,0.667,1.47,21.3,0.171,0.698,0.462,18.872,19.6,0.653,0.685,1.0,0.195,101.76,97.5,81.25,97,0.474,829.0
1068,22200535,1610612748,Heat,MIA,Miami,240:00,114.2,117.8,123.2,122.8,-9.0,-5.0,0.538,1.4,15.4,0.292,0.788,0.494,14.395,14.9,0.529,0.594,1.0,0.194,102.44,101.0,84.17,101,0.45,1610612743,Nuggets,DEN,Denver,240:00,123.2,122.8,114.2,117.8,9.0,5.0,0.756,1.7,24.3,0.212,0.708,0.506,19.865,19.8,0.704,0.724,1.0,0.199,102.44,101.0,84.17,101,0.55,830.0
1069,22200535,1610612743,Nuggets,DEN,Denver,240:00,123.2,122.8,114.2,117.8,9.0,5.0,0.756,1.7,24.3,0.212,0.708,0.506,19.865,19.8,0.704,0.724,1.0,0.199,102.44,101.0,84.17,101,0.55,1610612748,Heat,MIA,Miami,240:00,114.2,117.8,123.2,122.8,-9.0,-5.0,0.538,1.4,15.4,0.292,0.788,0.494,14.395,14.9,0.529,0.594,1.0,0.194,102.44,101.0,84.17,101,0.45,831.0
1070,22200536,1610612757,Trail Blazers,POR,Portland,240:00,111.9,115.5,122.6,120.4,-10.7,-4.9,0.524,1.38,15.8,0.389,0.635,0.509,15.981,16.5,0.527,0.554,1.0,0.196,98.18,97.5,81.25,97,0.448,1610612744,Warriors,GSW,Golden State,240:00,122.6,120.4,111.9,115.5,10.7,4.9,0.69,2.23,20.4,0.365,0.611,0.491,13.508,13.3,0.555,0.589,1.0,0.2,98.18,97.5,81.25,98,0.552,832.0
