,GAME_ID,TEAM_ID_A,TEAM_NAME_A,TEAM_ABBREVIATION_A,TEAM_CITY_A,MIN_A,PTS_OFF_TOV_A,PTS_2ND_CHANCE_A,PTS_FB_A,PTS_PAINT_A,OPP_PTS_OFF_TOV_A,OPP_PTS_2ND_CHANCE_A,OPP_PTS_FB_A,OPP_PTS_PAINT_A,BLK_A,BLKA_A,PF_A,PFD_A,TEAM_ID_B,TEAM_NAME_B,TEAM_ABBREVIATION_B,TEAM_CITY_B,MIN_B,PTS_OFF_TOV_B,PTS_2ND_CHANCE_B,PTS_FB_B,PTS_PAINT_B,OPP_PTS_OFF_TOV_B,OPP_PTS_2ND_CHANCE_B,OPP_PTS_FB_B,OPP_PTS_PAINT_B,BLK_B,BLKA_B,PF_B,PFD_B,Unnamed: 0.1
1179,22200590,1610612737,Hawks,ATL,Atlanta,240:00,20.0,12.0,12.0,50.0,11.0,13.0,26.0,66.0,5,5,15,18,1610612747,Lakers,LAL,Los Angeles,240:00,11.0,13.0,26.0,66.0,20.0,12.0,12.0,50.0,5,5,18,15,941.0
1180,22200591,1610612759,Spurs,SAS,San Antonio,240:00,19.0,16.0,3.0,72.0,14.0,19.0,10.0,54.0,3,10,20,15,1610612738,Celtics,BOS,Boston,240:00,14.0,19.0,10.0,54.0,19.0,16.0,3.0,72.0,10,3,15,20,942.0
1181,22200591,1610612738,Celtics,BOS,Boston,240:00,14.0,19.0,10.0,54.0,19.0,16.0,3.0,72.0,10,3,15,20,1610612759,Spurs,SAS,San Antonio,240:00,19.0,16.0,3.0,72.0,14.0,19.0,10.0,54.0,3,10,20,15,943.0
1182,22200592,1610612762,Jazz,UTA,Utah,240:00,11.0,7.0,12.0,68.0,12.0,7.0,16.0,40.0,2,4,24,22,1610612741,Bulls,CHI,Chicago,240:00,12.0,7.0,16.0,40.0,11.0,7.0,12.0,68.0,4,2,22,24,944.0
1183,22200592,1610612741,Bulls,CHI,Chicago,240:00,12.0,7.0,16.0,40.0,11.0,7.0,12.0,68.0,4,2,22,24,1610612762,Jazz,UTA,Utah,240:00,11.0,7.0,12.0,68.0,12.0,7.0,16.0,40.0,2,4,24,22,945.0
1184,22200593,1610612740,Pelicans,NOP,New Orleans,240:00,24.0,17.0,15.0,68.0,15.0,11.0,9.0,54.0,4,7,25,24,1610612742,Mavericks,DAL,Dallas,240:00,15.0,11.0,9.0,54.0,24.0,17.0,15.0,68.0,7,4,24,25,946.0
1185,22200593,1610612742,Mavericks,DAL,Dallas,240:00,15.0,11.0,9.0,54.0,24.0,17.0,15.0,68.0,7,4,24,25,1610612740,Pelicans,NOP,New Orleans,240:00,24.0,17.0,15.0,68.0,15.0,11.0,9.0,54.0,4,7,25,24,947.0
1186,22200594,1610612753,Magic,ORL,Orlando,240:00,24.0,18.0,17.0,52.0,10.0,14.0,11.0,26.0,2,1,14,17,1610612744,Warriors,GSW,Golden State,240:00,10.0,14.0,11.0,26.0,24.0,18.0,17.0,52.0,1,2,17,14,948.0
1187,22200594,1610612744,Warriors,GSW,Golden State,240:00,10.0,14.0,11.0,26.0,24.0,18.0,17.0,52.0,1,2,17,14,1610612753,Magic,ORL,Orlando,240:00,24.0,18.0,17.0,52.0,10.0,14.0,11.0,26.0,2,1,14,17,949.0
1188,22200595,1610612758,Kings,SAC,Sacramento,240:00,28.0,17.0,7.0,48.0,19.0,12.0,8.0,70.0,4,3,26,25,1610612747,Lakers,LAL,Los Angeles,240:00,19.0,12.0,8.0,70.0,28.0,17.0,7.0,48.0,3,4,25,26,950.0
1189,22200595,1610612747,Lakers,LAL,Los Angeles,240:00,19.0,12.0,8.0,70.0,28.0,17.0,7.0,48.0,3,4,25,26,1610612758,Kings,SAC,Sacramento,240:00,28.0,17.0,7.0,48.0,19.0,12.0,8.0,70.0,4,3,26,25,951.0
1190,22200596,1610612755,76ers,PHI,Philadelphia,240:00,23.0,20.0,15.0,68.0,18.0,6.0,16.0,64.0,5,2,17,20,1610612765,Pistons,DET,Detroit,240:00,18.0,6.0,16.0,64.0,23.0,20.0,15.0,68.0,2,5,20,17,952.0
1191,22200596,1610612765,Pistons,DET,Detroit,240:00,18.0,6.0,16.0,64.0,23.0,20.0,15.0,68.0,2,5,20,17,1610612755,76ers,PHI,Philadelphia,240:00,23.0,20.0,15.0,68.0,18.0,6.0,16.0,64.0,5,2,17,20,953.0
1192,22200597,1610612761,Raptors,TOR,Toronto,240:00,29.0,17.0,19.0,42.0,13.0,13.0,16.0,46.0,8,4,28,24,1610612757,Trail Blazers,POR,Portland,240:00,13.0,13.0,16.0,46.0,29.0,17.0,19.0,42.0,4,8,24,28,954.0
1193,22200597,1610612757,Trail Blazers,POR,Portland,240:00,13.0,13.0,16.0,46.0,29.0,17.0,19.0,42.0,4,8,24,28,1610612761,Raptors,TOR,Toronto,240:00,29.0,17.0,19.0,42.0,13.0,13.0,16.0,46.0,8,4,28,24,955.0
1194,22200598,1610612754,Pacers,IND,Indiana,240:00,23.0,10.0,19.0,46.0,27.0,15.0,14.0,48.0,7,4,22,26,1610612766,Hornets,CHA,Charlotte,240:00,27.0,15.0,14.0,48.0,23.0,10.0,19.0,46.0,4,7,26,22,956.0
1195,22200598,1610612766,Hornets,CHA,Charlotte,240:00,27.0,15.0,14.0,48.0,23.0,10.0,19.0,46.0,4,7,26,22,1610612754,Pacers,IND,Indiana,240:00,23.0,10.0,19.0,46.0,27.0,15.0,14.0,48.0,7,4,22,26,957.0
1196,22200599,1610612748,Heat,MIA,Miami,240:00,18.0,14.0,9.0,40.0,11.0,12.0,16.0,40.0,4,8,17,21,1610612751,Nets,BKN,Brooklyn,240:00,11.0,12.0,16.0,40.0,18.0,14.0,9.0,40.0,8,4,21,17,958.0
1197,22200599,1610612751,Nets,BKN,Brooklyn,240:00,11.0,12.0,16.0,40.0,18.0,14.0,9.0,40.0,8,4,21,17,1610612748,Heat,MIA,Miami,240:00,18.0,14.0,9.0,40.0,11.0,12.0,16.0,40.0,4,8,17,21,959.0
1198,22200600,1610612762,Jazz,UTA,Utah,240:00,13.0,16.0,18.0,64.0,27.0,24.0,25.0,58.0,9,7,18,19,1610612763,Grizzlies,MEM,Memphis,240:00,27.0,24.0,25.0,58.0,13.0,16.0,18.0,64.0,7,9,19,18,960.0
1199,22200600,1610612763,Grizzlies,MEM,Memphis,240:00,27.0,24.0,25.0,58.0,13.0,16.0,18.0,64.0,7,9,19,18,1610612762,Jazz,UTA,Utah,240:00,13.0,16.0,18.0,64.0,27.0,24.0,25.0,58.0,9,7,18,19,961.0
1200,22200601,1610612750,Timberwolves,MIN,Minnesota,240:00,24.0,10.0,27.0,48.0,22.0,11.0,22.0,42.0,4,7,18,19,1610612745,Rockets,HOU,Houston,240:00,22.0,11.0,22.0,42.0,24.0,10.0,27.0,48.0,7,4,19,18,962.0
1201,22200601,1610612745,Rockets,HOU,Houston,240:00,22.0,11.0,22.0,42.0,24.0,10.0,27.0,48.0,7,4,19,18,1610612750,Timberwolves,MIN,Minnesota,240:00,24.0,10.0,27.0,48.0,22.0,11.0,22.0,42.0,4,7,18,19,963.0
1202,22200602,1610612760,Thunder,OKC,Oklahoma City,240:00,13.0,12.0,7.0,56.0,6.0,14.0,0.0,24.0,8,1,26,19,1610612742,Mavericks,DAL,Dallas,240:00,6.0,14.0,0.0,24.0,13.0,12.0,7.0,56.0,1,8,19,26,964.0
1203,22200602,1610612742,Mavericks,DAL,Dallas,240:00,6.0,14.0,0.0,24.0,13.0,12.0,7.0,56.0,1,8,19,26,1610612760,Thunder,OKC,Oklahoma City,240:00,13.0,12.0,7.0,56.0,6.0,14.0,0.0,24.0,8,1,26,19,965.0
1204,22200603,1610612756,Suns,PHX,Phoenix,240:00,16.0,4.0,4.0,38.0,25.0,4.0,13.0,52.0,2,5,14,12,1610612739,Cavaliers,CLE,Cleveland,240:00,25.0,4.0,13.0,52.0,16.0,4.0,4.0,38.0,5,2,12,14,966.0
1205,22200603,1610612739,Cavaliers,CLE,Cleveland,240:00,25.0,4.0,13.0,52.0,16.0,4.0,4.0,38.0,5,2,12,14,1610612756,Suns,PHX,Phoenix,240:00,16.0,4.0,4.0,38.0,25.0,4.0,13.0,52.0,2,5,14,12,967.0
1206,22200604,1610612746,Clippers,LAC,LA,240:00,13.0,21.0,18.0,40.0,14.0,11.0,14.0,58.0,5,9,19,18,1610612737,Hawks,ATL,Atlanta,240:00,14.0,11.0,14.0,58.0,13.0,21.0,18.0,40.0,9,5,18,19,968.0
1207,22200604,1610612737,Hawks,ATL,Atlanta,240:00,14.0,11.0,14.0,58.0,13.0,21.0,18.0,40.0,9,5,18,19,1610612746,Clippers,LAC,LA,240:00,13.0,21.0,18.0,40.0,14.0,11.0,14.0,58.0,5,9,19,18,969.0
1208,22200605,1610612764,Wizards,WAS,Washington,240:00,9.0,18.0,8.0,46.0,41.0,21.0,27.0,74.0,1,5,25,21,1610612740,Pelicans,NOP,New Orleans,240:00,41.0,21.0,27.0,74.0,9.0,18.0,8.0,46.0,5,1,21,25,970.0
1209,22200605,1610612740,Pelicans,NOP,New Orleans,240:00,41.0,21.0,27.0,74.0,9.0,18.0,8.0,46.0,5,1,21,25,1610612764,Wizards,WAS,Washington,240:00,9.0,18.0,8.0,46.0,41.0,21.0,27.0,74.0,1,5,25,21,971.0
1210,22200606,1610612741,Bulls,CHI,Chicago,240:00,9.0,10.0,3.0,42.0,13.0,4.0,11.0,44.0,1,7,18,12,1610612738,Celtics,BOS,Boston,240:00,13.0,4.0,11.0,44.0,9.0,10.0,3.0,42.0,7,1,12,18,972.0
1211,22200606,1610612738,Celtics,BOS,Boston,240:00,13.0,4.0,11.0,44.0,9.0,10.0,3.0,42.0,7,1,12,18,1610612741,Bulls,CHI,Chicago,240:00,9.0,10.0,3.0,42.0,13.0,4.0,11.0,44.0,1,7,18,12,973.0
1212,22200607,1610612752,Knicks,NYK,New York,240:00,12.0,23.0,4.0,44.0,8.0,21.0,4.0,30.0,1,5,14,17,1610612749,Bucks,MIL,Milwaukee,240:00,8.0,21.0,4.0,30.0,12.0,23.0,4.0,44.0,5,1,17,14,974.0
1213,22200607,1610612749,Bucks,MIL,Milwaukee,240:00,8.0,21.0,4.0,30.0,12.0,23.0,4.0,44.0,5,1,17,14,1610612752,Knicks,NYK,New York,240:00,12.0,23.0,4.0,44.0,8.0,21.0,4.0,30.0,1,5,14,17,975.0
1214,22200608,1610612759,Spurs,SAS,San Antonio,240:00,11.0,9.0,19.0,54.0,14.0,16.0,24.0,52.0,1,7,24,15,1610612763,Grizzlies,MEM,Memphis,240:00,14.0,16.0,24.0,52.0,11.0,9.0,19.0,54.0,7,1,15,24,976.0
1215,22200608,1610612763,Grizzlies,MEM,Memphis,240:00,14.0,16.0,24.0,52.0,11.0,9.0,19.0,54.0,7,1,15,24,1610612759,Spurs,SAS,San Antonio,240:00,11.0,9.0,19.0,54.0,14.0,16.0,24.0,52.0,1,7,24,15,977.0
1216,22200609,1610612747,Lakers,LAL,Los Angeles,240:00,15.0,11.0,11.0,52.0,23.0,20.0,21.0,52.0,2,11,14,19,1610612743,Nuggets,DEN,Denver,240:00,23.0,20.0,21.0,52.0,15.0,11.0,11.0,52.0,11,2,19,14,978.0
1217,22200609,1610612743,Nuggets,DEN,Denver,240:00,23.0,20.0,21.0,52.0,15.0,11.0,11.0,52.0,11,2,19,14,1610612747,Lakers,LAL,Los Angeles,240:00,15.0,11.0,11.0,52.0,23.0,20.0,21.0,52.0,2,11,14,19,979.0
1218,22200610,1610612758,Kings,SAC,Sacramento,240:00,19.0,11.0,13.0,46.0,13.0,11.0,8.0,42.0,1,7,16,18,1610612753,Magic,ORL,Orlando,240:00,13.0,11.0,8.0,42.0,19.0,11.0,13.0,46.0,7,1,18,16,980.0
1219,22200610,1610612753,Magic,ORL,Orlando,240:00,13.0,11.0,8.0,42.0,19.0,11.0,13.0,46.0,7,1,18,16,1610612758,Kings,SAC,Sacramento,240:00,19.0,11.0,13.0,46.0,13.0,11.0,8.0,42.0,1,7,16,18,981.0
1220,22200611,1610612760,Thunder,OKC,Oklahoma City,240:00,27.0,22.0,13.0,60.0,20.0,26.0,14.0,42.0,3,4,27,19,1610612748,Heat,MIA,Miami,240:00,20.0,26.0,14.0,42.0,27.0,22.0,13.0,60.0,4,3,19,27,982.0
1221,22200611,1610612748,Heat,MIA,Miami,240:00,20.0,26.0,14.0,42.0,27.0,22.0,13.0,60.0,4,3,19,27,1610612760,Thunder,OKC,Oklahoma City,240:00,27.0,22.0,13.0,60.0,20.0,26.0,14.0,42.0,3,4,27,19,983.0
1222,22200612,1610612755,76ers,PHI,Philadelphia,240:00,22.0,11.0,25.0,82.0,14.0,7.0,22.0,32.0,8,5,29,22,1610612765,Pistons,DET,Detroit,240:00,14.0,7.0,22.0,32.0,22.0,11.0,25.0,82.0,5,8,22,29,984.0
1223,22200612,1610612765,Pistons,DET,Detroit,240:00,14.0,7.0,22.0,32.0,22.0,11.0,25.0,82.0,5,8,22,29,1610612755,76ers,PHI,Philadelphia,240:00,22.0,11.0,25.0,82.0,14.0,7.0,22.0,32.0,8,5,29,22,985.0
1224,22200613,1610612761,Raptors,TOR,Toronto,240:00,12.0,20.0,13.0,44.0,13.0,4.0,17.0,56.0,4,4,17,19,1610612766,Hornets,CHA,Charlotte,240:00,13.0,4.0,17.0,56.0,12.0,20.0,13.0,44.0,4,4,19,17,986.0
1225,22200613,1610612766,Hornets,CHA,Charlotte,240:00,13.0,4.0,17.0,56.0,12.0,20.0,13.0,44.0,4,4,19,17,1610612761,Raptors,TOR,Toronto,240:00,12.0,20.0,13.0,44.0,13.0,4.0,17.0,56.0,4,4,17,19,987.0
1226,22200614,1610612762,Jazz,UTA,Utah,240:00,14.0,27.0,2.0,48.0,22.0,10.0,17.0,54.0,3,7,17,25,1610612739,Cavaliers,CLE,Cleveland,240:00,22.0,10.0,17.0,54.0,14.0,27.0,2.0,48.0,7,3,25,17,988.0
1227,22200614,1610612739,Cavaliers,CLE,Cleveland,240:00,22.0,10.0,17.0,54.0,14.0,27.0,2.0,48.0,7,3,25,17,1610612762,Jazz,UTA,Utah,240:00,14.0,27.0,2.0,48.0,22.0,10.0,17.0,54.0,3,7,17,25,989.0
1228,22200615,1610612756,Suns,PHX,Phoenix,240:00,16.0,25.0,11.0,48.0,25.0,20.0,18.0,34.0,7,2,22,26,1610612744,Warriors,GSW,Golden State,240:00,25.0,20.0,18.0,34.0,16.0,25.0,11.0,48.0,2,7,26,22,990.0
1229,22200615,1610612744,Warriors,GSW,Golden State,240:00,25.0,20.0,18.0,34.0,16.0,25.0,11.0,48.0,2,7,26,22,1610612756,Suns,PHX,Phoenix,240:00,16.0,25.0,11.0,48.0,25.0,20.0,18.0,34.0,7,2,22,26,991.0
1230,22200616,1610612757,Trail Blazers,POR,Portland,240:00,27.0,11.0,22.0,70.0,22.0,11.0,14.0,48.0,7,2,22,20,1610612753,Magic,ORL,Orlando,240:00,22.0,11.0,14.0,48.0,27.0,11.0,22.0,70.0,2,7,20,22,992.0
1231,22200616,1610612753,Magic,ORL,Orlando,240:00,22.0,11.0,14.0,48.0,27.0,11.0,22.0,70.0,2,7,20,22,1610612757,Trail Blazers,POR,Portland,240:00,27.0,11.0,22.0,70.0,22.0,11.0,14.0,48.0,7,2,22,20,993.0
1232,22200617,1610612746,Clippers,LAC,LA,240:00,18.0,20.0,8.0,46.0,10.0,6.0,5.0,32.0,4,6,23,17,1610612742,Mavericks,DAL,Dallas,240:00,10.0,6.0,5.0,32.0,18.0,20.0,8.0,46.0,6,4,17,23,994.0
1233,22200617,1610612742,Mavericks,DAL,Dallas,240:00,10.0,6.0,5.0,32.0,18.0,20.0,8.0,46.0,6,4,17,23,1610612746,Clippers,LAC,LA,240:00,18.0,20.0,8.0,46.0,10.0,6.0,5.0,32.0,4,6,23,17,995.0
1234,22200618,1610612750,Timberwolves,MIN,Minnesota,240:00,20.0,16.0,2.0,52.0,16.0,7.0,11.0,46.0,2,7,22,20,1610612765,Pistons,DET,Detroit,240:00,16.0,7.0,11.0,46.0,20.0,16.0,2.0,52.0,7,2,20,22,996.0
1235,22200618,1610612765,Pistons,DET,Detroit,240:00,16.0,7.0,11.0,46.0,20.0,16.0,2.0,52.0,7,2,20,22,1610612750,Timberwolves,MIN,Minnesota,240:00,20.0,16.0,2.0,52.0,16.0,7.0,11.0,46.0,2,7,22,20,997.0
1236,22200619,1610612764,Wizards,WAS,Washington,240:00,19.0,15.0,12.0,54.0,11.0,17.0,4.0,50.0,3,6,18,19,1610612741,Bulls,CHI,Chicago,240:00,11.0,17.0,4.0,50.0,19.0,15.0,12.0,54.0,6,3,19,18,998.0
1237,22200619,1610612741,Bulls,CHI,Chicago,240:00,11.0,17.0,4.0,50.0,19.0,15.0,12.0,54.0,6,3,19,18,1610612764,Wizards,WAS,Washington,240:00,19.0,15.0,12.0,54.0,11.0,17.0,4.0,50.0,3,6,18,19,999.0
1238,22200620,1610612749,Bucks,MIL,Milwaukee,240:00,19.0,17.0,10.0,42.0,16.0,7.0,21.0,46.0,4,3,15,12,1610612737,Hawks,ATL,Atlanta,240:00,16.0,7.0,21.0,46.0,19.0,17.0,10.0,42.0,3,4,12,15,1000.0
1239,22200620,1610612737,Hawks,ATL,Atlanta,240:00,16.0,7.0,21.0,46.0,19.0,17.0,10.0,42.0,3,4,12,15,1610612749,Bucks,MIL,Milwaukee,240:00,19.0,17.0,10.0,42.0,16.0,7.0,21.0,46.0,4,3,15,12,1001.0
1240,22200621,1610612740,Pelicans,NOP,New Orleans,240:00,13.0,8.0,19.0,54.0,11.0,8.0,14.0,44.0,4,5,17,16,1610612738,Celtics,BOS,Boston,240:00,11.0,8.0,14.0,44.0,13.0,8.0,19.0,54.0,5,4,16,17,1002.0
1241,22200621,1610612738,Celtics,BOS,Boston,240:00,11.0,8.0,14.0,44.0,13.0,8.0,19.0,54.0,5,4,16,17,1610612740,Pelicans,NOP,New Orleans,240:00,13.0,8.0,19.0,54.0,11.0,8.0,14.0,44.0,4,5,17,16,1003.0
1242,22200622,1610612752,Knicks,NYK,New York,240:00,14.0,11.0,6.0,38.0,14.0,9.0,20.0,54.0,4,5,16,25,1610612754,Pacers,IND,Indiana,240:00,14.0,9.0,20.0,54.0,14.0,11.0,6.0,38.0,5,4,25,16,1004.0
1243,22200622,1610612754,Pacers,IND,Indiana,240:00,14.0,9.0,20.0,54.0,14.0,11.0,6.0,38.0,5,4,25,16,1610612752,Knicks,NYK,New York,240:00,14.0,11.0,6.0,38.0,14.0,9.0,20.0,54.0,4,5,16,25,1005.0
1244,22200623,1610612759,Spurs,SAS,San Antonio,240:00,16.0,21.0,19.0,70.0,11.0,30.0,16.0,68.0,11,8,18,17,1610612763,Grizzlies,MEM,Memphis,240:00,11.0,30.0,16.0,68.0,16.0,21.0,19.0,70.0,8,11,17,18,1006.0
1245,22200623,1610612763,Grizzlies,MEM,Memphis,240:00,11.0,30.0,16.0,68.0,16.0,21.0,19.0,70.0,8,11,17,18,1610612759,Spurs,SAS,San Antonio,240:00,16.0,21.0,19.0,70.0,11.0,30.0,16.0,68.0,11,8,18,17,1007.0
1246,22200624,1610612756,Suns,PHX,Phoenix,240:00,9.0,12.0,6.0,52.0,29.0,11.0,24.0,60.0,2,4,17,20,1610612743,Nuggets,DEN,Denver,240:00,29.0,11.0,24.0,60.0,9.0,12.0,6.0,52.0,4,2,20,17,1008.0
1247,22200624,1610612743,Nuggets,DEN,Denver,240:00,29.0,11.0,24.0,60.0,9.0,12.0,6.0,52.0,4,2,20,17,1610612756,Suns,PHX,Phoenix,240:00,9.0,12.0,6.0,52.0,29.0,11.0,24.0,60.0,2,4,17,20,1009.0
1248,22200625,1610612758,Kings,SAC,Sacramento,240:00,25.0,14.0,11.0,48.0,10.0,11.0,12.0,46.0,4,3,19,23,1610612745,Rockets,HOU,Houston,240:00,10.0,11.0,12.0,46.0,25.0,14.0,11.0,48.0,3,4,23,19,1010.0
1249,22200625,1610612745,Rockets,HOU,Houston,240:00,10.0,11.0,12.0,46.0,25.0,14.0,11.0,48.0,3,4,23,19,1610612758,Kings,SAC,Sacramento,240:00,25.0,14.0,11.0,48.0,10.0,11.0,12.0,46.0,4,3,19,23,1011.0
1250,22200626,1610612755,76ers,PHI,Philadelphia,240:00,17.0,15.0,12.0,44.0,21.0,7.0,21.0,52.0,3,6,29,22,1610612760,Thunder,OKC,Oklahoma City,240:00,21.0,7.0,21.0,52.0,17.0,15.0,12.0,44.0,6,3,22,29,1012.0
1251,22200626,1610612760,Thunder,OKC,Oklahoma City,240:00,21.0,7.0,21.0,52.0,17.0,15.0,12.0,44.0,6,3,22,29,1610612755,76ers,PHI,Philadelphia,240:00,17.0,15.0,12.0,44.0,21.0,7.0,21.0,52.0,3,6,29,22,1013.0
1252,22200627,1610612738,Celtics,BOS,Boston,240:00,12.0,14.0,10.0,54.0,20.0,4.0,24.0,40.0,6,9,15,19,1610612751,Nets,BKN,Brooklyn,240:00,20.0,4.0,24.0,40.0,12.0,14.0,10.0,54.0,9,6,19,15,1014.0
1253,22200627,1610612751,Nets,BKN,Brooklyn,240:00,20.0,4.0,24.0,40.0,12.0,14.0,10.0,54.0,9,6,19,15,1610612738,Celtics,BOS,Boston,240:00,12.0,14.0,10.0,54.0,20.0,4.0,24.0,40.0,6,9,15,19,1015.0
1254,22200628,1610612749,Bucks,MIL,Milwaukee,240:00,9.0,16.0,8.0,18.0,10.0,22.0,10.0,58.0,2,1,12,8,1610612748,Heat,MIA,Miami,240:00,10.0,22.0,10.0,58.0,9.0,16.0,8.0,18.0,1,2,8,12,1016.0
1255,22200628,1610612748,Heat,MIA,Miami,240:00,10.0,22.0,10.0,58.0,9.0,16.0,8.0,18.0,1,2,8,12,1610612749,Bucks,MIL,Milwaukee,240:00,9.0,16.0,8.0,18.0,10.0,22.0,10.0,58.0,2,1,12,8,1017.0
1256,22200629,1610612761,Raptors,TOR,Toronto,240:00,26.0,13.0,14.0,62.0,10.0,16.0,14.0,50.0,4,5,23,30,1610612766,Hornets,CHA,Charlotte,240:00,10.0,16.0,14.0,50.0,26.0,13.0,14.0,62.0,5,4,30,23,1018.0
1257,22200629,1610612766,Hornets,CHA,Charlotte,240:00,10.0,16.0,14.0,50.0,26.0,13.0,14.0,62.0,5,4,30,23,1610612761,Raptors,TOR,Toronto,240:00,26.0,13.0,14.0,62.0,10.0,16.0,14.0,50.0,4,5,23,30,1019.0
1258,22200630,1610612747,Lakers,LAL,Los Angeles,290:00,18.0,23.0,18.0,64.0,7.0,4.0,8.0,60.0,4,9,18,26,1610612742,Mavericks,DAL,Dallas,290:00,7.0,4.0,8.0,60.0,18.0,23.0,18.0,64.0,9,4,26,18,1020.0
1259,22200630,1610612742,Mavericks,DAL,Dallas,290:00,7.0,4.0,8.0,60.0,18.0,23.0,18.0,64.0,9,4,26,18,1610612747,Lakers,LAL,Los Angeles,290:00,18.0,23.0,18.0,64.0,7.0,4.0,8.0,60.0,4,9,18,26,1021.0
1260,22200631,1610612757,Trail Blazers,POR,Portland,240:00,12.0,6.0,9.0,52.0,17.0,10.0,19.0,68.0,4,1,27,19,1610612739,Cavaliers,CLE,Cleveland,240:00,17.0,10.0,19.0,68.0,12.0,6.0,9.0,52.0,1,4,19,27,1022.0
1261,22200631,1610612739,Cavaliers,CLE,Cleveland,240:00,17.0,10.0,19.0,68.0,12.0,6.0,9.0,52.0,1,4,19,27,1610612757,Trail Blazers,POR,Portland,240:00,12.0,6.0,9.0,52.0,17.0,10.0,19.0,68.0,4,1,27,19,1023.0
1262,22200632,1610612740,Pelicans,NOP,New Orleans,240:00,10.0,9.0,21.0,60.0,16.0,9.0,26.0,60.0,3,3,21,23,1610612765,Pistons,DET,Detroit,240:00,16.0,9.0,26.0,60.0,10.0,9.0,21.0,60.0,3,3,23,21,1024.0
1263,22200632,1610612765,Pistons,DET,Detroit,240:00,16.0,9.0,26.0,60.0,10.0,9.0,21.0,60.0,3,3,23,21,1610612740,Pelicans,NOP,New Orleans,240:00,10.0,9.0,21.0,60.0,16.0,9.0,26.0,60.0,3,3,21,23,1025.0
1264,22200633,1610612754,Pacers,IND,Indiana,240:00,19.0,21.0,30.0,64.0,20.0,22.0,19.0,40.0,9,9,22,22,1610612737,Hawks,ATL,Atlanta,240:00,20.0,22.0,19.0,40.0,19.0,21.0,30.0,64.0,9,9,22,22,1026.0
1265,22200633,1610612737,Hawks,ATL,Atlanta,240:00,20.0,22.0,19.0,40.0,19.0,21.0,30.0,64.0,9,9,22,22,1610612754,Pacers,IND,Indiana,240:00,19.0,21.0,30.0,64.0,20.0,22.0,19.0,40.0,9,9,22,22,1027.0
1266,22200634,1610612764,Wizards,WAS,Washington,240:00,7.0,12.0,9.0,28.0,7.0,11.0,19.0,52.0,4,6,23,23,1610612752,Knicks,NYK,New York,240:00,7.0,11.0,19.0,52.0,7.0,12.0,9.0,28.0,6,4,23,23,1028.0
